Date,PX_LAST,PX_HIGH,PX_LOW
1/1/2023,0.0703,0.0708,0.069
12/31/2022,0.0704,0.0713,0.0678
12/30/2022,0.0684,0.0715,0.0659
12/29/2022,0.0699,0.0714,0.0693
12/28/2022,0.0703,0.0738,0.0694
12/27/2022,0.0733,0.0761,0.0726
12/26/2022,0.0747,0.0765,0.0743
12/25/2022,0.0759,0.0778,0.0733
12/24/2022,0.0775,0.0781,0.0766
12/23/2022,0.077,0.0789,0.0765
12/22/2022,0.0768,0.0778,0.073
12/21/2022,0.0733,0.0751,0.0714
12/20/2022,0.0746,0.0756,0.07
12/19/2022,0.0722,0.0798,0.0713
12/18/2022,0.0786,0.0801,0.0775
12/17/2022,0.0779,0.0808,0.074
12/16/2022,0.0806,0.0868,0.0797
12/15/2022,0.0846,0.0889,0.0841
12/14/2022,0.0888,0.0924,0.0873
12/13/2022,0.0912,0.0953,0.0872
12/12/2022,0.0901,0.0946,0.0848
12/11/2022,0.0946,0.0971,0.0942
12/10/2022,0.0965,0.0974,0.0959
12/9/2022,0.0959,0.0994,0.0957
12/8/2022,0.098,0.0986,0.0948
12/7/2022,0.0955,0.1012,0.0928
12/6/2022,0.0996,0.1027,0.0981
12/5/2022,0.1014,0.1115,0.0993
12/4/2022,0.1041,0.1054,0.0993
12/3/2022,0.1012,0.1028,0.098
12/2/2022,0.0997,0.1037,0.0968
12/1/2022,0.1014,0.1094,0.1005
11/30/2022,0.106,0.1095,0.0996
11/29/2022,0.102,0.105,0.0936
11/28/2022,0.0952,0.1051,0.0907
11/27/2022,0.1046,0.1074,0.0874
11/26/2022,0.0903,0.0953,0.0884
11/25/2022,0.0888,0.0915,0.0806
11/24/2022,0.0809,0.084,0.0804
11/23/2022,0.0808,0.0834,0.0776
11/22/2022,0.0779,0.0792,0.0731
11/21/2022,0.0741,0.0781,0.0714
11/20/2022,0.0768,0.0857,0.0765
11/19/2022,0.0844,0.0848,0.083
11/18/2022,0.0843,0.0869,0.0837
11/17/2022,0.0848,0.087,0.0827
11/16/2022,0.0849,0.0909,0.0832
11/15/2022,0.0865,0.0892,0.0844
11/14/2022,0.0853,0.0905,0.0792
11/13/2022,0.0839,0.092,0.0832
11/12/2022,0.0914,0.0944,0.0792
11/11/2022,0.0826,0.0919,0.08
11/10/2022,0.0884,0.0934,0.0705
11/9/2022,0.0719,0.0919,0.0708
11/8/2022,0.0884,0.1142,0.0778
11/7/2022,0.1141,0.1193,0.112
11/6/2022,0.1186,0.1276,0.1184
11/5/2022,0.1274,0.1358,0.1228
11/4/2022,0.1268,0.1299,0.1156
11/3/2022,0.1289,0.1369,0.1253
11/2/2022,0.1261,0.148,0.1223
11/1/2022,0.1393,0.1585,0.1225
10/31/2022,0.1244,0.1314,0.1134
10/30/2022,0.1182,0.1434,0.1114
10/29/2022,0.1288,0.1509,0.0829
10/28/2022,0.0847,0.0884,0.0726
10/27/2022,0.08,0.0855,0.0716
10/26/2022,0.0718,0.0736,0.0622
10/25/2022,0.0626,0.0642,0.0592
10/24/2022,0.0595,0.0609,0.0587
10/23/2022,0.0598,0.0599,0.0587
10/22/2022,0.0598,0.0599,0.0591
10/21/2022,0.0593,0.0598,0.0572
10/20/2022,0.0595,0.0603,0.0583
10/19/2022,0.0596,0.0608,0.0586
10/18/2022,0.0594,0.0611,0.0585
10/17/2022,0.0598,0.06,0.0585
10/16/2022,0.0591,0.0594,0.0584
10/15/2022,0.059,0.0598,0.058
10/14/2022,0.0587,0.061,0.0585
10/13/2022,0.0596,0.0603,0.0551
10/12/2022,0.06,0.061,0.0593
10/11/2022,0.0601,0.0608,0.0575
10/10/2022,0.0606,0.0625,0.0601
10/9/2022,0.0623,0.0623,0.0612
10/8/2022,0.0621,0.0627,0.062
10/7/2022,0.0621,0.0641,0.0614
10/6/2022,0.064,0.0668,0.0636
10/5/2022,0.0643,0.0668,0.0628
10/4/2022,0.0653,0.066,0.06
10/3/2022,0.0603,0.0605,0.0588
10/2/2022,0.0601,0.061,0.0593
10/1/2022,0.0606,0.0631,0.0601
9/30/2022,0.0603,0.0617,0.0597
9/29/2022,0.0605,0.0611,0.0593
9/28/2022,0.061,0.0611,0.0585
9/27/2022,0.0604,0.0631,0.0598
9/26/2022,0.0609,0.0619,0.0598
9/25/2022,0.0615,0.0645,0.0613
9/24/2022,0.0645,0.0668,0.0641
